filename,start_time,end_time,chord
Henry_Butler/Down_by_the_Riverside.mid,92.361,92.735,Unknown
Henry_Butler/Down_by_the_Riverside.mid,92.997,93.333,Unknown
Henry_Butler/Down_by_the_Riverside.mid,93.396,94.044,Unknown
Henry_Butler/Down_by_the_Riverside.mid,94.114,94.472,Unknown
Henry_Butler/Down_by_the_Riverside.mid,95.12,96.079,Unknown
Henry_Butler/Down_by_the_Riverside.mid,96.083,96.496,Unknown
Henry_Butler/Down_by_the_Riverside.mid,96.738,97.184,Unknown
Henry_Butler/Down_by_the_Riverside.mid,99.069,99.996,Unknown
Henry_Butler/Down_by_the_Riverside.mid,101.37,101.69,Unknown
Henry_Butler/Down_by_the_Riverside.mid,102.413,102.774,Unknown
Henry_Butler/Down_by_the_Riverside.mid,103.717,104.103,A# Major
Henry_Butler/Down_by_the_Riverside.mid,104.484,104.847,G Minor
Henry_Butler/Down_by_the_Riverside.mid,104.847,105.382,Unknown
Henry_Butler/Down_by_the_Riverside.mid,105.501,105.849,Unknown
Henry_Butler/Down_by_the_Riverside.mid,105.856,106.197,Unknown
Henry_Butler/Down_by_the_Riverside.mid,106.406,107.472,Unknown
Henry_Butler/Down_by_the_Riverside.mid,107.595,108.471,Unknown
Henry_Butler/Down_by_the_Riverside.mid,108.839,109.312,Unknown
Henry_Butler/Down_by_the_Riverside.mid,110.12,111.255,Unknown
Henry_Butler/Down_by_the_Riverside.mid,111.851,112.305,Unknown
Henry_Butler/Down_by_the_Riverside.mid,112.42,112.912,Unknown
Henry_Butler/Down_by_the_Riverside.mid,114.496,115.134,Unknown
Henry_Butler/Down_by_the_Riverside.mid,115.173,115.484,Unknown
Henry_Butler/Down_by_the_Riverside.mid,116.883,117.23,Unknown
Henry_Butler/Down_by_the_Riverside.mid,117.58,118.25,Unknown
Henry_Butler/Down_by_the_Riverside.mid,118.254,118.959,Unknown
Henry_Butler/Down_by_the_Riverside.mid,119.721,120.06,Unknown
Henry_Butler/Down_by_the_Riverside.mid,121.127,122.059,Unknown
Henry_Butler/Down_by_the_Riverside.mid,122.846,123.424,Unknown
Henry_Butler/Down_by_the_Riverside.mid,124.175,124.715,Unknown
Henry_Butler/Down_by_the_Riverside.mid,126.195,126.553,Unknown
Henry_Butler/Down_by_the_Riverside.mid,127.113,127.451,Unknown
Henry_Butler/Down_by_the_Riverside.mid,127.598,127.95,Unknown
Henry_Butler/Down_by_the_Riverside.mid,128.894,129.211,Unknown
Henry_Butler/Down_by_the_Riverside.mid,129.848,130.676,Unknown
Henry_Butler/Down_by_the_Riverside.mid,131.357,132.012,Unknown
Henry_Butler/Down_by_the_Riverside.mid,132.98,133.576,Unknown
Henry_Butler/Down_by_the_Riverside.mid,133.79,134.467,Unknown
Henry_Butler/Down_by_the_Riverside.mid,137.217,137.673,Unknown
Henry_Butler/Down_by_the_Riverside.mid,138.616,139.029,Unknown
Henry_Butler/Down_by_the_Riverside.mid,139.665,140.151,Unknown
Henry_Butler/Down_by_the_Riverside.mid,140.672,141.04,Unknown
Henry_Butler/Down_by_the_Riverside.mid,142.355,142.68,A# Major
Henry_Butler/Down_by_the_Riverside.mid,142.759,143.142,F Dominant 7th
Henry_Butler/Down_by_the_Riverside.mid,143.142,144.131,Unknown
Henry_Butler/Down_by_the_Riverside.mid,144.842,146.024,Unknown
Henry_Butler/Down_by_the_Riverside.mid,146.568,147.147,A# Major
Henry_Butler/Down_by_the_Riverside.mid,147.597,147.955,A# Major
Henry_Butler/Down_by_the_Riverside.mid,148.578,148.881,Unknown
Henry_Butler/Down_by_the_Riverside.mid,149.675,150.214,Unknown
Henry_Butler/Down_by_the_Riverside.mid,151.022,151.369,Unknown
Henry_Butler/Down_by_the_Riverside.mid,152.394,152.935,Unknown
Henry_Butler/Down_by_the_Riverside.mid,152.951,153.736,Unknown
Henry_Butler/Down_by_the_Riverside.mid,154.971,155.571,Unknown
Henry_Butler/Down_by_the_Riverside.mid,156.099,156.836,Unknown
Henry_Butler/Down_by_the_Riverside.mid,156.875,157.414,Unknown
Henry_Butler/Down_by_the_Riverside.mid,157.585,158.184,A# Major
Henry_Butler/Down_by_the_Riverside.mid,158.617,158.966,A# Major
Henry_Butler/Down_by_the_Riverside.mid,159.977,160.296,Unknown
Henry_Butler/Down_by_the_Riverside.mid,160.848,161.196,Unknown
Henry_Butler/Down_by_the_Riverside.mid,162.441,163.082,Unknown
Henry_Butler/Down_by_the_Riverside.mid,165.37,166.579,Unknown
Henry_Butler/Down_by_the_Riverside.mid,167.913,168.254,Unknown
Henry_Butler/Down_by_the_Riverside.mid,168.263,168.603,Unknown
Henry_Butler/Down_by_the_Riverside.mid,168.955,169.26,Unknown
Henry_Butler/Down_by_the_Riverside.mid,169.301,169.619,Unknown
Henry_Butler/Down_by_the_Riverside.mid,169.655,170.309,D# Major
Henry_Butler/Down_by_the_Riverside.mid,170.339,170.648,Unknown
Henry_Butler/Down_by_the_Riverside.mid,170.673,172.353,Unknown
Henry_Butler/Down_by_the_Riverside.mid,172.392,173.042,Unknown
Henry_Butler/Down_by_the_Riverside.mid,173.085,173.739,Unknown
Henry_Butler/Down_by_the_Riverside.mid,173.998,174.353,Unknown
Henry_Butler/Down_by_the_Riverside.mid,174.395,175.011,Unknown
Henry_Butler/Down_by_the_Riverside.mid,175.147,175.808,Unknown
Henry_Butler/Down_by_the_Riverside.mid,175.846,176.164,Unknown
Henry_Butler/Down_by_the_Riverside.mid,176.778,177.097,A# Major
Henry_Butler/Down_by_the_Riverside.mid,177.241,177.916,Unknown
Henry_Butler/Down_by_the_Riverside.mid,177.929,178.408,Unknown
Henry_Butler/Down_by_the_Riverside.mid,182.762,183.272,Unknown
Henry_Butler/Down_by_the_Riverside.mid,183.76,184.107,A# Major
Henry_Butler/Down_by_the_Riverside.mid,184.107,184.473,Unknown
Henry_Butler/Down_by_the_Riverside.mid,184.816,185.163,Unknown
Henry_Butler/Down_by_the_Riverside.mid,185.924,186.289,Unknown
Henry_Butler/Down_by_the_Riverside.mid,187.244,188.247,Unknown
Henry_Butler/Down_by_the_Riverside.mid,189.274,189.611,Unknown
Henry_Butler/Down_by_the_Riverside.mid,191.314,191.668,Unknown
Henry_Butler/Down_by_the_Riverside.mid,191.693,192.054,Unknown
Henry_Butler/Down_by_the_Riverside.mid,192.388,192.69,Unknown
Henry_Butler/Down_by_the_Riverside.mid,193.088,193.444,Unknown
Henry_Butler/Down_by_the_Riverside.mid,193.85,194.153,Unknown
Henry_Butler/Down_by_the_Riverside.mid,195.138,195.816,Unknown
Henry_Butler/Down_by_the_Riverside.mid,196.077,196.454,Unknown
Henry_Butler/Down_by_the_Riverside.mid,196.494,197.043,Unknown
Henry_Butler/Down_by_the_Riverside.mid,197.916,198.23,Unknown
Henry_Butler/Down_by_the_Riverside.mid,198.248,198.606,Unknown
Henry_Butler/Down_by_the_Riverside.mid,198.611,199.119,Unknown
Henry_Butler/Down_by_the_Riverside.mid,199.302,199.802,Unknown
Henry_Butler/Down_by_the_Riverside.mid,200.319,201.285,Unknown
Henry_Butler/Down_by_the_Riverside.mid,202.066,202.451,Unknown
Henry_Butler/Down_by_the_Riverside.mid,202.945,204.401,Unknown
Henry_Butler/Down_by_the_Riverside.mid,204.568,205.38,Unknown
Henry_Butler/Down_by_the_Riverside.mid,205.956,206.495,Unknown
Henry_Butler/Down_by_the_Riverside.mid,206.495,206.82,A# Major
Henry_Butler/Down_by_the_Riverside.mid,206.908,207.239,Unknown
Henry_Butler/Down_by_the_Riverside.mid,207.594,208.16,Unknown
Henry_Butler/Down_by_the_Riverside.mid,208.645,209.279,Unknown
Henry_Butler/Down_by_the_Riverside.mid,209.322,210.214,Unknown
Henry_Butler/Down_by_the_Riverside.mid,212.188,212.754,Unknown
Henry_Butler/Down_by_the_Riverside.mid,213.55,213.914,Unknown
Henry_Butler/Down_by_the_Riverside.mid,214.949,215.518,Unknown
Henry_Butler/Down_by_the_Riverside.mid,215.694,216.193,Unknown
Henry_Butler/Down_by_the_Riverside.mid,216.2,216.502,Unknown
Henry_Butler/Down_by_the_Riverside.mid,216.899,217.244,Unknown
Henry_Butler/Down_by_the_Riverside.mid,217.535,217.844,G Dominant 7th
Henry_Butler/Down_by_the_Riverside.mid,217.887,218.284,Unknown
Henry_Butler/Down_by_the_Riverside.mid,218.954,219.419,Unknown
Henry_Butler/Down_by_the_Riverside.mid,220.056,220.455,A Diminished
Henry_Butler/Down_by_the_Riverside.mid,220.455,221.026,Unknown
Henry_Butler/Down_by_the_Riverside.mid,221.026,221.358,A# Major
Henry_Butler/Down_by_the_Riverside.mid,221.475,221.908,A# Dominant 7th
Henry_Butler/Down_by_the_Riverside.mid,221.942,222.402,Unknown
Henry_Butler/Down_by_the_Riverside.mid,222.404,223.269,Unknown
Henry_Butler/Down_by_the_Riverside.mid,224.018,224.332,Unknown
Henry_Butler/Down_by_the_Riverside.mid,225.397,225.703,Unknown
Henry_Butler/Down_by_the_Riverside.mid,226.768,227.123,Unknown
Henry_Butler/Down_by_the_Riverside.mid,228.357,231.719,Unknown
Henry_Butler/Butlers_Boogie.mid,5.913,6.25,A# Major
Henry_Butler/Butlers_Boogie.mid,9.28,9.703,Unknown
Henry_Butler/Butlers_Boogie.mid,12.964,13.359,Unknown
Henry_Butler/Butlers_Boogie.mid,13.745,14.336,Unknown
Henry_Butler/Butlers_Boogie.mid,15.475,15.898,Unknown
Henry_Butler/Butlers_Boogie.mid,16.986,17.398,Unknown
Henry_Butler/Butlers_Boogie.mid,17.995,18.38,Unknown
Henry_Butler/Butlers_Boogie.mid,19.0,19.398,Unknown
Henry_Butler/Butlers_Boogie.mid,19.509,20.0,Unknown
Henry_Butler/Butlers_Boogie.mid,20.777,21.496,Unknown
Henry_Butler/Butlers_Boogie.mid,25.016,25.422,Unknown
Henry_Butler/Butlers_Boogie.mid,26.28,27.047,Unknown
Henry_Butler/Butlers_Boogie.mid,27.159,27.551,Unknown
Henry_Butler/Butlers_Boogie.mid,29.062,29.513,Unknown
Henry_Butler/Butlers_Boogie.mid,33.342,33.773,Unknown
Henry_Butler/Butlers_Boogie.mid,36.557,36.969,Unknown
Henry_Butler/Butlers_Boogie.mid,37.969,38.286,D# Dominant 7th
Henry_Butler/Butlers_Boogie.mid,39.086,39.488,Unknown
Henry_Butler/Butlers_Boogie.mid,39.846,40.156,Unknown
Henry_Butler/Butlers_Boogie.mid,41.094,41.552,Unknown
Henry_Butler/Butlers_Boogie.mid,42.798,43.322,Unknown
Henry_Butler/Butlers_Boogie.mid,43.617,44.255,Unknown
Henry_Butler/Butlers_Boogie.mid,44.628,45.551,Unknown
Henry_Butler/Butlers_Boogie.mid,45.865,46.357,Unknown
Henry_Butler/Butlers_Boogie.mid,47.609,47.967,Unknown
Henry_Butler/Butlers_Boogie.mid,48.09,48.488,Unknown
Henry_Butler/Butlers_Boogie.mid,49.109,49.484,Unknown
Henry_Butler/Butlers_Boogie.mid,50.367,51.115,Unknown
Henry_Butler/Butlers_Boogie.mid,51.228,51.63,Unknown
Henry_Butler/Butlers_Boogie.mid,55.895,56.384,Unknown
Henry_Butler/Butlers_Boogie.mid,58.898,59.509,Unknown
Henry_Butler/Butlers_Boogie.mid,61.919,62.253,Unknown
Henry_Butler/Butlers_Boogie.mid,63.184,63.503,F# Dominant 7th
Henry_Butler/Butlers_Boogie.mid,65.193,65.573,Unknown
Henry_Butler/Butlers_Boogie.mid,65.93,66.336,Unknown
Henry_Butler/Butlers_Boogie.mid,69.208,69.652,Unknown
Henry_Butler/Butlers_Boogie.mid,72.016,72.384,Unknown
Henry_Butler/Butlers_Boogie.mid,73.488,73.88,Unknown
Henry_Butler/Butlers_Boogie.mid,77.203,77.642,Unknown
Henry_Butler/Butlers_Boogie.mid,77.953,78.59,Unknown
Henry_Butler/Butlers_Boogie.mid,79.974,80.323,Unknown
Henry_Butler/Butlers_Boogie.mid,82.738,83.434,Unknown
Henry_Butler/Butlers_Boogie.mid,84.245,84.922,Unknown
Henry_Butler/Butlers_Boogie.mid,85.24,85.655,Unknown
Henry_Butler/Butlers_Boogie.mid,86.007,86.988,Unknown
Henry_Butler/Butlers_Boogie.mid,87.255,87.74,Unknown
Henry_Butler/Butlers_Boogie.mid,87.755,88.145,Unknown
Henry_Butler/Butlers_Boogie.mid,88.246,88.655,Unknown
Henry_Butler/Butlers_Boogie.mid,88.759,89.159,Unknown
Henry_Butler/Butlers_Boogie.mid,89.259,89.635,Unknown
Henry_Butler/Butlers_Boogie.mid,91.263,91.62,D# Major
Henry_Butler/Butlers_Boogie.mid,93.88,94.217,Unknown
Henry_Butler/Butlers_Boogie.mid,94.271,94.988,Unknown
Henry_Butler/Butlers_Boogie.mid,94.99,95.661,Unknown
Henry_Butler/Butlers_Boogie.mid,95.773,96.339,Unknown
Henry_Butler/Butlers_Boogie.mid,97.159,97.673,Unknown
Henry_Butler/Butlers_Boogie.mid,98.036,98.479,Unknown
Henry_Butler/Butlers_Boogie.mid,98.77,99.29,Unknown
Henry_Butler/Butlers_Boogie.mid,100.193,100.693,Unknown
Henry_Butler/Butlers_Boogie.mid,100.801,101.242,Unknown
Henry_Butler/Butlers_Boogie.mid,103.052,103.559,Unknown
Henry_Butler/Butlers_Boogie.mid,104.297,104.672,Unknown
Henry_Butler/Butlers_Boogie.mid,105.301,105.745,Unknown
Henry_Butler/Butlers_Boogie.mid,106.062,106.523,Unknown
Henry_Butler/Butlers_Boogie.mid,108.301,108.771,Unknown
Henry_Butler/Butlers_Boogie.mid,109.846,110.267,Unknown
Henry_Butler/Butlers_Boogie.mid,110.665,111.615,Unknown
Henry_Butler/Butlers_Boogie.mid,112.322,112.732,Unknown
Henry_Butler/Butlers_Boogie.mid,112.818,113.24,Unknown
Henry_Butler/Butlers_Boogie.mid,115.336,115.648,D# Major
Henry_Butler/Butlers_Boogie.mid,116.339,116.818,Unknown
Henry_Butler/Butlers_Boogie.mid,119.777,120.24,Unknown
Henry_Butler/Butlers_Boogie.mid,120.281,120.613,Unknown
Henry_Butler/Butlers_Boogie.mid,121.432,121.76,Unknown
Henry_Butler/Butlers_Boogie.mid,121.974,122.354,Unknown
Henry_Butler/Butlers_Boogie.mid,122.384,122.871,Unknown
Henry_Butler/Butlers_Boogie.mid,122.896,123.385,Unknown
Henry_Butler/Butlers_Boogie.mid,123.411,123.777,Unknown
Henry_Butler/Butlers_Boogie.mid,123.797,124.155,Unknown
Henry_Butler/Butlers_Boogie.mid,124.885,125.807,Unknown
Henry_Butler/Butlers_Boogie.mid,127.198,127.565,Unknown
Henry_Butler/Butlers_Boogie.mid,128.374,128.759,Unknown
Henry_Butler/Butlers_Boogie.mid,128.871,129.284,Unknown
Henry_Butler/Butlers_Boogie.mid,129.367,129.742,Unknown
Henry_Butler/Butlers_Boogie.mid,131.37,131.794,Unknown
Henry_Butler/Butlers_Boogie.mid,131.861,132.734,Unknown
Henry_Butler/Butlers_Boogie.mid,133.38,133.781,Unknown
Henry_Butler/Butlers_Boogie.mid,135.436,135.818,Unknown
Henry_Butler/Butlers_Boogie.mid,136.107,136.432,Unknown
Henry_Butler/Butlers_Boogie.mid,136.917,137.361,Unknown
Henry_Butler/Butlers_Boogie.mid,137.419,137.777,Unknown
Henry_Butler/Butlers_Boogie.mid,138.913,139.294,Unknown
Henry_Butler/Butlers_Boogie.mid,139.422,139.728,D# Major
Henry_Butler/Butlers_Boogie.mid,140.686,141.082,Unknown
Henry_Butler/Butlers_Boogie.mid,142.947,143.342,Unknown
Henry_Butler/Butlers_Boogie.mid,144.203,144.628,Unknown
Henry_Butler/Butlers_Boogie.mid,144.934,145.318,Unknown
Henry_Butler/Butlers_Boogie.mid,145.43,145.805,Unknown
Henry_Butler/Butlers_Boogie.mid,145.923,146.798,Unknown
Henry_Butler/Butlers_Boogie.mid,147.026,147.34,Unknown
Henry_Butler/Butlers_Boogie.mid,147.35,147.677,Unknown
Henry_Butler/Butlers_Boogie.mid,148.43,148.822,Unknown
Henry_Butler/Butlers_Boogie.mid,148.948,149.844,Unknown
Henry_Butler/Butlers_Boogie.mid,150.208,150.819,Unknown
Henry_Butler/Butlers_Boogie.mid,151.458,151.826,Unknown
Henry_Butler/Butlers_Boogie.mid,152.228,152.651,Unknown
Henry_Butler/Butlers_Boogie.mid,152.957,153.361,Unknown
Henry_Butler/Butlers_Boogie.mid,154.211,154.609,Unknown
Henry_Butler/Butlers_Boogie.mid,159.523,159.885,Unknown
Henry_Butler/Butlers_Boogie.mid,161.488,161.911,Unknown
Henry_Butler/Butlers_Boogie.mid,165.516,165.953,Unknown
Henry_Butler/Butlers_Boogie.mid,166.255,166.901,Unknown
Henry_Butler/Butlers_Boogie.mid,167.141,167.478,Unknown
Henry_Butler/Butlers_Boogie.mid,168.267,168.583,Unknown
Henry_Butler/Butlers_Boogie.mid,169.49,169.896,Unknown
Henry_Butler/Butlers_Boogie.mid,170.521,170.898,Unknown
Henry_Butler/Butlers_Boogie.mid,171.53,171.923,Unknown
Henry_Butler/Butlers_Boogie.mid,172.038,172.52,Unknown
Henry_Butler/Butlers_Boogie.mid,173.284,173.969,Unknown
Henry_Butler/Butlers_Boogie.mid,175.044,175.448,Unknown
Henry_Butler/Butlers_Boogie.mid,177.044,177.536,Unknown
Henry_Butler/Butlers_Boogie.mid,178.801,179.559,Unknown
Henry_Butler/Butlers_Boogie.mid,179.625,180.068,Unknown
Henry_Butler/Butlers_Boogie.mid,180.815,181.544,Unknown
Henry_Butler/Butlers_Boogie.mid,181.686,182.073,Unknown
Henry_Butler/Butlers_Boogie.mid,182.823,183.576,Unknown
Henry_Butler/Butlers_Boogie.mid,183.701,184.079,Unknown
Henry_Butler/Butlers_Boogie.mid,184.329,184.738,Unknown
Henry_Butler/Butlers_Boogie.mid,186.094,186.611,Unknown
Henry_Butler/Butlers_Boogie.mid,187.1,187.415,Unknown
Henry_Butler/Butlers_Boogie.mid,188.234,188.551,Unknown
Henry_Butler/Butlers_Boogie.mid,188.562,189.173,Unknown
Henry_Butler/Blues_After_Midnight.mid,4.833,5.288,Unknown
Henry_Butler/Blues_After_Midnight.mid,5.288,5.675,D Dominant 7th
Henry_Butler/Blues_After_Midnight.mid,6.818,7.841,Unknown
Henry_Butler/Blues_After_Midnight.mid,8.828,9.148,Unknown
Henry_Butler/Blues_After_Midnight.mid,9.545,10.525,Unknown
Henry_Butler/Blues_After_Midnight.mid,11.591,11.988,Unknown
Henry_Butler/Blues_After_Midnight.mid,13.65,14.016,Unknown
Henry_Butler/Blues_After_Midnight.mid,14.325,14.634,Unknown
Henry_Butler/Blues_After_Midnight.mid,15.003,15.461,Unknown
Henry_Butler/Blues_After_Midnight.mid,18.721,19.435,Unknown
Henry_Butler/Blues_After_Midnight.mid,19.765,21.008,Unknown
Henry_Butler/Blues_After_Midnight.mid,21.165,21.637,Unknown
Henry_Butler/Blues_After_Midnight.mid,23.192,23.87,Unknown
Henry_Butler/Blues_After_Midnight.mid,25.177,25.689,Unknown
Henry_Butler/Blues_After_Midnight.mid,25.976,26.385,Unknown
Henry_Butler/Blues_After_Midnight.mid,27.287,28.217,Unknown
Henry_Butler/Blues_After_Midnight.mid,31.363,31.789,Unknown
Henry_Butler/Blues_After_Midnight.mid,32.287,32.588,Unknown
Henry_Butler/Blues_After_Midnight.mid,33.576,33.963,C Major
Henry_Butler/Blues_After_Midnight.mid,34.421,34.939,Unknown
Henry_Butler/Blues_After_Midnight.mid,35.081,35.525,Unknown
Henry_Butler/Blues_After_Midnight.mid,35.862,36.438,A Major
Henry_Butler/Blues_After_Midnight.mid,36.772,37.088,C# Diminished
Henry_Butler/Blues_After_Midnight.mid,38.149,38.721,Unknown
Henry_Butler/Blues_After_Midnight.mid,39.694,40.081,Unknown
Henry_Butler/Blues_After_Midnight.mid,40.213,40.784,Unknown
Henry_Butler/Blues_After_Midnight.mid,41.594,42.29,Unknown
Henry_Butler/Blues_After_Midnight.mid,42.624,43.259,Unknown
Henry_Butler/Blues_After_Midnight.mid,44.701,45.028,B Diminished
Henry_Butler/Blues_After_Midnight.mid,46.391,46.739,Unknown
Henry_Butler/Blues_After_Midnight.mid,47.741,48.256,Unknown
Henry_Butler/Blues_After_Midnight.mid,51.455,52.158,Unknown
Henry_Butler/Blues_After_Midnight.mid,52.485,53.742,Unknown
Henry_Butler/Blues_After_Midnight.mid,53.87,54.396,Unknown
Henry_Butler/Blues_After_Midnight.mid,55.266,55.692,Unknown
Henry_Butler/Blues_After_Midnight.mid,57.222,57.549,Unknown
Henry_Butler/Blues_After_Midnight.mid,57.975,58.288,Unknown
Henry_Butler/Blues_After_Midnight.mid,58.309,58.611,Unknown
Henry_Butler/Blues_After_Midnight.mid,58.991,59.587,Unknown
Henry_Butler/Blues_After_Midnight.mid,60.006,60.67,Unknown
Henry_Butler/Blues_After_Midnight.mid,62.755,63.124,Unknown
Henry_Butler/Blues_After_Midnight.mid,64.797,65.184,Unknown
Henry_Butler/Blues_After_Midnight.mid,68.827,69.353,Unknown
Henry_Butler/Blues_After_Midnight.mid,69.488,69.843,Unknown
Henry_Butler/Blues_After_Midnight.mid,70.873,71.526,Unknown
Henry_Butler/Blues_After_Midnight.mid,72.247,72.677,Unknown
Henry_Butler/Blues_After_Midnight.mid,73.568,73.916,Unknown
Henry_Butler/Blues_After_Midnight.mid,74.26,74.623,Unknown
Henry_Butler/Blues_After_Midnight.mid,75.336,76.146,Unknown
Henry_Butler/Blues_After_Midnight.mid,76.356,76.697,Unknown
Henry_Butler/Blues_After_Midnight.mid,77.385,77.748,Unknown
Henry_Butler/Blues_After_Midnight.mid,78.405,78.88,Unknown
Henry_Butler/Blues_After_Midnight.mid,79.115,79.459,Unknown
Henry_Butler/Blues_After_Midnight.mid,79.463,79.995,Unknown
Henry_Butler/Blues_After_Midnight.mid,80.468,81.071,Unknown
Henry_Butler/Blues_After_Midnight.mid,81.093,81.434,Unknown
Henry_Butler/Blues_After_Midnight.mid,81.512,82.336,Unknown
Henry_Butler/Blues_After_Midnight.mid,82.499,83.042,Unknown
Henry_Butler/Blues_After_Midnight.mid,83.184,83.561,Unknown
Henry_Butler/Blues_After_Midnight.mid,83.564,84.168,Unknown
Henry_Butler/Blues_After_Midnight.mid,84.548,85.212,Unknown
Henry_Butler/Blues_After_Midnight.mid,85.56,85.972,Unknown
Henry_Butler/Blues_After_Midnight.mid,87.254,88.209,Unknown
Henry_Butler/Blues_After_Midnight.mid,89.235,89.924,Unknown
Henry_Butler/Blues_After_Midnight.mid,89.995,90.468,Unknown
Henry_Butler/Blues_After_Midnight.mid,90.674,91.292,Unknown
Henry_Butler/Blues_After_Midnight.mid,91.363,92.296,Unknown
Henry_Butler/Blues_After_Midnight.mid,92.392,92.708,C Diminished
Henry_Butler/Blues_After_Midnight.mid,94.061,94.658,Unknown
Henry_Butler/Blues_After_Midnight.mid,94.757,95.286,Unknown
Henry_Butler/Blues_After_Midnight.mid,95.429,95.801,Unknown
Henry_Butler/Blues_After_Midnight.mid,95.801,96.37,Unknown
Henry_Butler/Blues_After_Midnight.mid,96.806,97.396,Unknown
Henry_Butler/Blues_After_Midnight.mid,97.403,97.797,Unknown
Henry_Butler/Blues_After_Midnight.mid,97.861,98.497,Unknown
Henry_Butler/Blues_After_Midnight.mid,98.877,99.395,Unknown
Henry_Butler/Blues_After_Midnight.mid,99.544,99.899,Unknown
Henry_Butler/Blues_After_Midnight.mid,99.899,100.524,Unknown
Henry_Butler/Blues_After_Midnight.mid,100.897,101.774,Unknown
Henry_Butler/Blues_After_Midnight.mid,103.308,103.869,Unknown
Henry_Butler/Blues_After_Midnight.mid,105.649,106.362,Unknown
Henry_Butler/Blues_After_Midnight.mid,107.051,107.609,Unknown
Henry_Butler/Blues_After_Midnight.mid,108.102,108.447,Unknown
Henry_Butler/Blues_After_Midnight.mid,110.137,110.475,Unknown
Henry_Butler/Blues_After_Midnight.mid,111.163,111.636,Unknown
Henry_Butler/Blues_After_Midnight.mid,111.835,112.2,Unknown
Henry_Butler/Blues_After_Midnight.mid,113.188,113.713,Unknown
Henry_Butler/Blues_After_Midnight.mid,116.923,117.626,Unknown
Henry_Butler/Blues_After_Midnight.mid,117.946,119.235,Unknown
Henry_Butler/Blues_After_Midnight.mid,119.342,119.842,Unknown
Henry_Butler/Blues_After_Midnight.mid,121.376,121.866,Unknown
Henry_Butler/Blues_After_Midnight.mid,123.393,123.752,Unknown
Henry_Butler/Blues_After_Midnight.mid,123.752,124.082,Unknown
Henry_Butler/Blues_After_Midnight.mid,124.352,125.013,Unknown
Henry_Butler/Blues_After_Midnight.mid,125.453,126.234,Unknown
Henry_Butler/Blues_After_Midnight.mid,127.506,127.85,Unknown
Henry_Butler/Blues_After_Midnight.mid,128.127,128.773,Unknown
Henry_Butler/Blues_After_Midnight.mid,129.551,130.485,Unknown
Henry_Butler/Blues_After_Midnight.mid,132.623,133.155,Unknown
Henry_Butler/Blues_After_Midnight.mid,134.029,134.952,Unknown
Henry_Butler/Blues_After_Midnight.mid,137.736,139.235,Unknown
Henry_Butler/Blues_After_Midnight.mid,139.693,140.055,Unknown
Henry_Butler/Blues_After_Midnight.mid,140.46,141.465,Unknown
Henry_Butler/Blues_After_Midnight.mid,142.53,142.924,Unknown
Henry_Butler/Blues_After_Midnight.mid,143.897,144.256,C Major
Henry_Butler/Blues_After_Midnight.mid,144.949,145.456,Unknown
Henry_Butler/Blues_After_Midnight.mid,145.787,146.436,Unknown
Henry_Butler/Blues_After_Midnight.mid,149.661,150.453,Unknown
Henry_Butler/Blues_After_Midnight.mid,151.646,152.015,Unknown
Henry_Butler/Blues_After_Midnight.mid,152.037,152.413,Unknown
Henry_Butler/Blues_After_Midnight.mid,153.617,153.926,Unknown
Henry_Butler/Blues_After_Midnight.mid,154.785,155.151,Unknown
Henry_Butler/Blues_After_Midnight.mid,156.103,156.653,Unknown
Henry_Butler/Blues_After_Midnight.mid,158.862,159.203,Unknown
Henry_Butler/Blues_After_Midnight.mid,159.21,159.714,Unknown
Henry_Butler/Blues_After_Midnight.mid,160.566,160.882,Unknown
Henry_Butler/Blues_After_Midnight.mid,160.914,161.273,Unknown
Henry_Butler/Blues_After_Midnight.mid,162.267,162.754,Unknown
Henry_Butler/Blues_After_Midnight.mid,167.058,168.098,Unknown
Henry_Butler/Blues_After_Midnight.mid,168.29,168.968,Unknown
Henry_Butler/Blues_After_Midnight.mid,170.495,171.021,Unknown
Henry_Butler/Blues_After_Midnight.mid,172.501,173.105,Unknown
Henry_Butler/Blues_After_Midnight.mid,173.443,174.092,Unknown
Henry_Butler/Blues_After_Midnight.mid,174.54,174.877,G Diminished
Henry_Butler/Blues_After_Midnight.mid,175.58,176.021,B Diminished
Henry_Butler/Blues_After_Midnight.mid,178.638,179.209,Unknown
Henry_Butler/Blues_After_Midnight.mid,179.465,179.898,Unknown
Henry_Butler/Blues_After_Midnight.mid,180.697,181.035,Unknown
Henry_Butler/Blues_After_Midnight.mid,182.761,184.011,Unknown
Henry_Butler/Blues_After_Midnight.mid,184.714,185.403,Unknown
Henry_Butler/Blues_After_Midnight.mid,186.855,187.487,Unknown
Henry_Butler/Blues_After_Midnight.mid,188.045,188.915,Unknown
Henry_Butler/Blues_After_Midnight.mid,189.252,190.477,Unknown
Henry_Butler/Blues_After_Midnight.mid,190.914,191.23,A# Major
Henry_Butler/Blues_After_Midnight.mid,191.358,191.837,Unknown
Henry_Butler/Blues_After_Midnight.mid,193.655,194.018,C Major
Henry_Butler/Blues_After_Midnight.mid,195.001,195.509,Unknown
Henry_Butler/Blues_After_Midnight.mid,198.059,198.368,Unknown
Henry_Butler/Blues_After_Midnight.mid,199.099,199.401,Unknown
Henry_Butler/Blues_After_Midnight.mid,199.731,200.054,Unknown
